name,acronym,created_at,updated_at,invalid,dataset,reviewed,id,biography,canonical
Harris County Emergency Services District No. 12,,2014-04-28T07:07:07.188266,2014-09-25T20:53:30.406259,False,tx-lobbying-interests,True,21866,"1100 Louisiana Site 400Houston, TX 77002",
Global Gaming LSPLLC,,2014-04-28T07:07:01.244883,2014-09-25T20:53:21.378955,False,tx-lobbying-interests,True,21728,"210 North BroadwayAda, OK 74820",Global Gaming LSP LLC
American Lung Association,,2014-04-24T04:12:56.122040,2014-09-25T20:52:36.427515,False,tx-lobbying-interests,True,11884,"5926 Balcones Drive.100Austin, TX 78731",
National Media Corporation,,2014-04-24T04:13:39.989533,2014-09-25T20:52:25.826048,False,tx-lobbying-interests,True,14048,"3701 Bee Caves RoadSuite 101Austin, TX",
Texas Career and Technology Council,,2014-04-28T07:08:21.156738,2014-09-25T20:52:18.315518,False,tx-lobbying-interests,True,23580,"614 E. 12th StreetAustin, TX 78701",
Hughes Network Systems LLC,,2014-04-28T07:07:12.734724,2014-09-25T20:52:04.020702,False,tx-lobbying-interests,True,22002,"11717 Exploration LaneGermantown, MD 20876","Hughes Network Systems, LLC"
The Real Estate Council of San Antonio Inc.,,2014-04-28T07:08:35.152332,2014-09-25T20:51:29.544520,False,tx-lobbying-interests,True,23831,"8626 Tesoro Suite 803San Antonio, TX 78217","The Real Estate Council of San Antonio, Inc."
Camelot Education,,2014-04-24T04:13:03.936064,2014-09-25T20:50:23.274868,False,tx-lobbying-interests,True,12280,"4207 Highway 290 EastDripping Springs, TX 78620",
State National Insurance Company Inc.,,2014-04-28T07:08:09.006089,2014-09-25T20:50:13.722220,False,tx-lobbying-interests,True,23302,"1900 L. Don Dodson DriveBedford, TX 76021","State National Insurance Company, Inc."
Institute for Productivity in Education,,2014-04-24T04:13:29.026907,2014-09-25T20:48:48.919586,False,tx-lobbying-interests,True,13525,"301 CongressSuite 1700Austin, TX 78701",
"Gidley, William",,2014-04-28T07:07:00.592059,2014-09-25T20:48:40.406944,False,tx-lobbying-interests,True,21711,"600 N. WhitingBaytown, TX 77520",
Coalition of Texans with Disabilities,,2014-04-24T04:13:09.935349,2014-09-25T20:48:34.559417,False,tx-lobbying-interests,True,12578,"316 West 12th StreetSuite 405Austin, TX 78701",
American GI Forum,,2014-04-28T07:06:08.625206,2014-09-25T20:48:27.327263,False,tx-lobbying-interests,True,20516,"1805 Pompton DriveAustin, TX 78757",American G.I. Forum
Gulf Coast Lignite Coalition,,2014-04-24T04:13:23.787165,2014-09-25T20:48:09.066058,False,tx-lobbying-interests,True,13279,"100 Congress Avenue Suite 1100Austin, TX 78701",
DIRECTV,,2014-04-24T04:13:12.853164,2014-09-25T20:48:02.907216,False,tx-lobbying-interests,True,12734,"90 State Street,Suite 700Albany, NY 12207",
Vantage Trailers,,2014-04-28T07:08:43.237971,2014-09-25T20:41:00.690521,False,tx-lobbying-interests,True,24000,"29335 Highway 90Katy, TX 77494",
First Investment Management Company LP,,2014-04-28T07:06:54.523701,2014-09-25T20:40:54.193555,False,tx-lobbying-interests,True,21567,"770 S Post Oak Lane Suite 330Houston, TX 44056",
YES Prep Public Schools,,2014-04-24T04:14:22.173156,2014-09-25T20:40:48.195949,False,tx-lobbying-interests,True,15964,"6201 Bonhomme StreetSuite 168NHouston, TX 77036",
Coalition for Competitve Healthcare,,2014-04-24T04:13:09.829316,2014-09-25T20:40:38.340861,False,tx-lobbying-interests,True,12573,"5120 Woodway Dr. Ste. 7012Houston, TX 77056",
Amerigroup Corp,,2014-04-24T04:12:56.562227,2014-09-25T20:40:26.530780,False,tx-lobbying-interests,True,11905,"823 CongressSte 400Austin, TX 78701",Amerigroup
Zurich North America,,2014-04-28T07:08:51.530323,2014-09-25T20:40:21.459770,False,tx-lobbying-interests,True,24178,"1400 American LaneShaumburg, IL 30196",
Tenet Healthcare Corporation,,2014-04-24T04:13:59.378678,2014-09-25T20:40:15.043577,False,tx-lobbying-interests,True,14945,"13737 Noel RoadSuite 100Dallas, TX 75240",
Pinnacle Entertainment,,2014-04-24T04:13:45.189388,2014-09-25T20:40:07.491725,False,tx-lobbying-interests,True,14309,"8918 Spanish Ridge AvenueLas Vegas, NV 89148",
Christopher S. Shields PC,,2014-04-28T07:06:29.744922,2014-09-25T20:39:52.716080,False,tx-lobbying-interests,True,21014,"1005 Congress AveSuite 480Austin, TX 78701",
Tarrant Regional Transportation Coalition,,2014-04-24T04:13:58.810397,2014-09-25T20:39:47.699502,False,tx-lobbying-interests,True,14921,"1509BSouth University Drive Ste. 276Fort Worth, TX 76107",
"Copart, Inc.",,2014-04-24T04:13:11.168753,2014-09-25T20:39:41.497560,False,tx-lobbying-interests,True,12654,"14185 Dallas Parkway, Suite 300Dallas, TX 75254",
Harris County District Attorney office,,2014-04-28T07:07:07.096902,2014-09-25T20:39:34.240324,False,tx-lobbying-interests,True,21865,"1201 Franklin St. Suite 600Houston, TX 77002",
Great Lakes Dredge & Dock,,2014-04-24T04:13:23.009729,2014-09-25T20:39:21.647371,False,tx-lobbying-interests,True,13242,"2122 York RoadOak Brook, IL 60523",
Gulf States Financial Services Inc.,,2014-04-28T07:07:04.745481,2014-09-25T20:39:12.823282,False,tx-lobbying-interests,True,21811,"13201 NW FreewayHouston, TX 77040",
National Cardiovascular Partners,,2014-04-28T07:07:37.269253,2014-09-25T20:38:57.037471,False,tx-lobbying-interests,True,22577,"10000 Memorial DriveSuite 540Houston, TX 77024",
"Golden Spread Electric Cooperative, Inc.",,2014-04-24T04:13:22.424657,2014-09-25T20:38:45.968589,False,tx-lobbying-interests,True,13217,"PO Box 9898Amarillo, TX 79105-9898",
Habitat For Humanity of Texas,,2014-04-28T07:07:06.039249,2014-09-25T20:38:34.479494,False,tx-lobbying-interests,True,21840,"55 N. I-H 35#240Austin, TX 78702",
Riverbend Water Resources District,,2014-04-24T04:13:49.823871,2014-09-25T20:38:25.325557,False,tx-lobbying-interests,True,14517,"PO Box 608New Boston, TX 75570",
Apple Inc.,,2014-04-24T04:12:57.252873,2014-05-26T02:50:54.048684,False,tx-lobbying-interests,True,11938,"1 Infinite LoopMS 3-CFCupertino, CA 95014","Apple Computer, Inc."
"CCA of Tennessee, LLC",,2014-04-24T04:13:02.672416,2014-05-25T20:47:21.169363,False,tx-lobbying-interests,True,12220,"10 Burton Hills BoulevardNashville, TN 37215",Corrections Corporation of America
Home School Legal Defense Association,,2014-04-24T04:13:26.854261,2014-05-25T20:46:41.613810,False,tx-lobbying-interests,True,13419,"1 Patrick Henry CirclePurcellville, VA 20132",Home School Legal Defense Association (HSLDA)
hslda,,2014-04-28T07:08:52.209024,2014-05-25T20:46:20.809560,False,tx-lobbying-interests,True,24195,"1 patrick henry circlepurcellville, VA 20134",Home School Legal Defense Association (HSLDA)
"Credit Suisse Securities (USA), LLC",,2014-04-24T04:13:11.830056,2014-05-25T20:45:51.533782,False,tx-lobbying-interests,True,12688,"One Madison AvenueNew York, NY 10010",Credit Suisse Asset Management LLC
Credit Suisse Securities (USA) LLC,,2014-04-28T07:06:40.669734,2014-05-25T20:45:40.780738,False,tx-lobbying-interests,True,21263,"Eleven Madison AvenueNew York, NY 10010",Credit Suisse Asset Management LLC
S2A Development Consulting LLC,,2014-04-28T07:07:59.173445,2014-05-19T04:17:38.939220,False,tx-lobbying-interests,True,23083,"1305 East 6th Suite 12Austin, TX 78702","S2A Development Consulting, LLC"
S & Shale LLC,,2014-04-28T07:07:59.038712,2014-05-19T04:17:28.450976,False,tx-lobbying-interests,True,23080,"4623 North Grandview DrivePeoria Heights, IL 61616","S & Shale, LLC"
"S & S Shale, LLC",,2014-04-24T04:13:50.358002,2014-05-19T04:17:21.479570,False,tx-lobbying-interests,True,14553,"4623 North Grandview DrivePeoria Heights, IL 61616","S & Shale, LLC"
Ryder System Inc.,,2014-04-28T07:07:58.975292,2014-05-19T04:17:01.624234,False,tx-lobbying-interests,True,23079,"11690 NW 105th StreetMiami, FL 33178-1103","Ryder System, Inc."
Ryder Services Inc.,,2014-04-28T07:07:58.939564,2014-05-19T04:16:44.259560,False,tx-lobbying-interests,True,23078,"11690 NW 105th StreetMiami, FL 33178-1103","Ryder Services, Inc."
Ryan LLC,,2014-04-24T04:13:50.228180,2014-05-19T04:16:08.782592,False,tx-lobbying-interests,True,14547,"13155 Noel RoadSuite 100Dallas, TX 75240","Ryan, Inc."
"Ryan, LLC",,2014-04-24T04:13:50.274066,2014-05-19T04:16:08.781650,False,tx-lobbying-interests,True,14549,"13155 Noel RoadSuite 100Dallas, TX 75240","Ryan, Inc."
Ryan Inc.,,2014-04-24T04:13:50.205495,2014-05-19T04:15:39.116327,False,tx-lobbying-interests,True,14546,"13155 Noel RoadSuite 100Dallas, TX 75240","Ryan, Inc."
"Rite of Passage, Inc.",,2014-04-24T04:13:49.788293,2014-05-19T04:14:58.980859,False,tx-lobbying-interests,True,14514,"2560 Business Parkway, Suite AMinden, NV 89423",Rite of Passsage
Rite of Passage Inc.,,2014-04-28T07:07:57.311960,2014-05-19T04:14:46.525908,False,tx-lobbying-interests,True,23040,"2560 Business Parkway, Suite AMinden, NV 89423",Rite of Passsage
Risk Specialists Companies Insurance Agency Inc.,,2014-04-28T07:07:57.256529,2014-05-19T04:14:31.948879,False,tx-lobbying-interests,True,23039,"100 Summer StreetBoston, MA 02110","Risk Specialists Companies Insurance Agency, Inc."
Rio Grande Electric Cooperative Inc.,,2014-04-28T07:07:57.132241,2014-05-19T04:14:16.985654,False,tx-lobbying-interests,True,23036,"PO Box 1509Brackettville, TX 78832",Rio Grande Electric Cooperative
Richardson Stevedoring and Logistics Services Inc.,,2014-04-28T07:07:56.908271,2014-05-19T04:13:57.516646,False,tx-lobbying-interests,True,23032,"8500 Clinton Drive Gate # 1Houston, TX 77029","Richardson Stevedoring and Logistics Services, Inc."
Richard Milburn Academy Inc.,,2014-04-28T07:07:56.851509,2014-05-19T04:13:46.295690,False,tx-lobbying-interests,True,23031,"3460 Commission Court, Suite 200Woodbridge, VA 22192","Richard Milburn Academy, Inc."
Richie & Gueringer P.C.,,2014-04-28T07:07:56.964966,2014-05-19T04:13:30.493544,False,tx-lobbying-interests,True,23033,"100 Congress AveSuite 1750Austin, TX 78701","Richie & Gueringer, P.C."
Rest Assured  LLC,,2014-04-28T07:07:56.403382,2014-05-19T04:12:40.759630,False,tx-lobbying-interests,True,23021,"2000 Greenbush StreetLafayette, IN 47903-6449","Rest Assured,  LLC"
Rest Assured LLC,,2014-04-28T07:07:56.433945,2014-05-19T04:12:34.466080,False,tx-lobbying-interests,True,23022,"2000 Greenbush StreetLafayette, IN 47903-6449","Rest Assured,  LLC"
Res-Care Inc.,,2014-04-28T07:07:56.196984,2014-05-19T04:12:04.127100,False,tx-lobbying-interests,True,23016,"9901 Linn Station RoadLouisville, KY 40223",ResCare
ResCare Inc.,,2014-04-28T07:07:56.240208,2014-05-19T04:11:53.244262,False,tx-lobbying-interests,True,23017,"9901 Linn Stattion RoadLouisville, KY 40223",ResCare
"ResCare, Inc.",,2014-04-24T04:13:49.152675,2014-05-19T04:11:53.243163,False,tx-lobbying-interests,True,14487,"9901 Linn Station RoadLouisville, KY 40223",ResCare
Republic Services Inc,,2014-04-28T07:07:56.096649,2014-05-19T04:11:25.149934,False,tx-lobbying-interests,True,23014,"18500 North Allied WayPhoenix, AZ 85054",Republic Services
Republic Services Inc.,,2014-04-24T04:13:49.063235,2014-05-19T04:11:18.558160,False,tx-lobbying-interests,True,14483,"18500 North Allied WayPhoenix, AZ 85054",Republic Services
"Republic Services, Inc.",,2014-04-24T04:13:49.085404,2014-05-19T04:11:09.930282,False,tx-lobbying-interests,True,14484,"18500 North Allied WayPhoenix, AZ 85054",Republic Services
Redflex Traffic Systems Inc.,,2014-04-28T07:07:54.745382,2014-05-19T03:43:01.631550,False,tx-lobbying-interests,True,22982,"15020 North 74th StreetScottsdale, AZ 85260",Redflex Traffic Systems
"Redflex Traffic Systems, Inc.",,2014-04-24T04:13:48.388271,2014-05-19T03:42:52.798531,False,tx-lobbying-interests,True,14453,"23751 North 23rd Avenue, Suite #150Phoenix, AZ 85085",Redflex Traffic Systems
Red Bluff Water Power Control District,,2014-04-28T07:07:54.582666,2014-05-19T03:42:35.412100,False,tx-lobbying-interests,True,22978,"111 West Second StreetPecos, TX 79772",Red Bluff Water and Power Control District
Recreation Vehicle Industry Association,,2014-04-28T07:07:54.495353,2014-05-19T03:42:17.846541,False,tx-lobbying-interests,True,22976,"1896 Preston White DriveReston, VA 20191-4363",Recreation Vehicle Industry Associaion (RVIA)
Real Estate Council of Austin Inc.,,2014-04-28T07:07:54.183604,2014-05-19T03:41:55.562684,False,tx-lobbying-interests,True,22969,"98 San Jacinto Blvd. Suite 510Austin, TX 78701","Real Estate Council of Austin, Inc."
"Reagan National Advertising, Inc.",,2014-04-24T04:13:48.095503,2014-05-19T03:41:43.330220,False,tx-lobbying-interests,True,14440,"7301 Burleson Rd.Austin, TX 78744",Reagan National Advertising
Reagan National Adverstising,,2014-04-28T07:07:54.074124,2014-05-19T03:41:31.704132,False,tx-lobbying-interests,True,22966,"9211 Highway 290 EastAustin, TX 78724",Reagan National Advertising
Railway Supply Institute Inc.,,2014-04-28T07:07:53.440468,2014-05-19T03:41:10.934750,False,tx-lobbying-interests,True,22955,"50 F Street N.W. Suite 7030Washington, DC 20001","Railway Supply Institute, Inc."
Raba-Kistner Consultants Inc.,,2014-04-28T07:07:53.137984,2014-05-19T03:41:00.345234,False,tx-lobbying-interests,True,22947,"12821 West GoldenSan Antonio, TX 78249",Raba-Kistner Consultants
Raba-Kistner Infrastructure Inc.,,2014-04-28T07:07:53.191123,2014-05-19T03:40:51.158941,False,tx-lobbying-interests,True,22949,"19111 North Dallas Parkway Suite 115Dallas, TX 75287",Raba-Kistner Infrastructure
Raba Kistner Infrastructure,,2014-04-24T04:13:47.462043,2014-05-19T03:40:40.360590,False,tx-lobbying-interests,True,14413,"19111 N. Dallas ParkwaySuite 115Dallas, TX 75287",Raba-Kistner Infrastructure
RRI Energy Inc.,,2014-04-28T07:07:53.026199,2014-05-19T03:40:18.923880,False,tx-lobbying-interests,True,22944,"1000 Main Suite 1200Houston, TX 77002",RRI Energy
Quantum Resources Management LLC,,2014-04-24T04:13:47.046310,2014-05-19T03:39:39.947370,False,tx-lobbying-interests,True,14396,"5 Houston Center1401 McKinney St. Suite 2400Houston, TX 77010","Quantum Resources Management, LLC"
QVC San Antonio LLC,,2014-04-28T07:07:52.100266,2014-05-19T03:39:23.298438,False,tx-lobbying-interests,True,22919,"c/o 1200 Wilson DriveAttn:  Legal Department/MC-207West Chester, PA 19380","QVC San Antonio, LLC"
Q Investments LP,,2014-04-28T07:07:51.995784,2014-05-19T03:39:05.277606,False,tx-lobbying-interests,True,22916,"301 Commerce Street Suite 2975Fort Worth, TX 76102-4140","Q Investments, LP"
Public Financial Management Inc.,,2014-04-28T07:07:51.877060,2014-05-19T03:38:48.058838,False,tx-lobbying-interests,True,22914,"700 Lavaca Suite 1500Austin, TX 78701","Public Financial Management, Inc."
Public Citizen Inc,,2014-04-28T07:07:51.745264,2014-05-19T03:38:26.033472,False,tx-lobbying-interests,True,22911,"1002 West Ave Suite 300Austin, TX 78701",Public Citizen
Public Citizen Inc.,,2014-04-24T04:13:46.842375,2014-05-19T03:38:12.689231,False,tx-lobbying-interests,True,14387,"1600 20th Street NWWashington, DC 20009",Public Citizen
Provident Realty Advisors Inc,,2014-04-28T07:07:51.476485,2014-05-19T03:37:50.657155,False,tx-lobbying-interests,True,22904,"5400 LBJ FreewaySuite 975Dallas, TX 75240",Provident Realty Advisors
Provident Realty Advisors Inc.,,2014-04-28T07:07:51.507886,2014-05-19T03:37:42.877513,False,tx-lobbying-interests,True,22905,"5400 LBJ FreewaySuite 975 One Lincoln TowerDallas, TX 75240",Provident Realty Advisors
Prudential Financial Inc.,,2014-04-28T07:07:51.626194,2014-05-19T03:37:15.601073,False,tx-lobbying-interests,True,22908,"751 Broad StreetNewark, NJ 07102-3777","Prudential Financial, Inc."
Providers Alliance for Community Services of Texas,,2014-04-24T04:13:46.750653,2014-05-19T03:36:56.111114,False,tx-lobbying-interests,True,14383,"823 Congress Ave.Suite 230Austin, TX 78701",Providers Alliance for Community Services of Texas (PACSTX)
Forest Pharmaceuticals Inc,,2014-04-28T07:06:55.568340,2014-05-19T03:13:31.488858,False,tx-lobbying-interests,True,21593,"909 3rd AvenueNew York, NY 10022","Forest Pharmaceuticals, Inc"
National Association of Mass Appraisal Inc.,,2014-04-28T07:07:36.985715,2014-05-19T03:12:05.106090,False,tx-lobbying-interests,True,22571,"9300 Research Blvd. Suite 100Austin, TX 78759","National Association of Mass Appraisal, Inc."
Hilco Partners,,2014-04-28T07:07:09.957501,2014-05-19T03:10:07.340420,False,tx-lobbying-interests,True,21939,"832 Congress Suite 900Austin, TX 78701",HillCo Partners
Hillco Partners LLC,,2014-04-28T07:07:10.239944,2014-05-19T03:09:56.146196,False,tx-lobbying-interests,True,21947,"823 Congress AvenueSuite 900Austin, TX 78701",HillCo Partners
Hillco Partners,,2014-04-28T07:07:10.209884,2014-05-19T03:09:56.145064,False,tx-lobbying-interests,True,21946,"823 congressSuite 900austin, TX 78701",HillCo Partners
HillCo,,2014-04-24T04:13:26.454384,2014-05-19T03:09:39.456515,False,tx-lobbying-interests,True,13402,"823 CongressSuite 900Austin, TX 78701",HillCo Partners
H E Butt Grocery Company,,2014-04-24T04:13:24.067208,2014-05-19T03:06:05.215411,False,tx-lobbying-interests,True,13292,"P. O. Box 839999San Antonio, TX 78283-3999",H.E. Butt Grocery Company
HEB Grocery Company LP,,2014-04-24T04:13:24.405489,2014-05-19T03:06:05.214371,False,tx-lobbying-interests,True,13308,"646 South Main AvenueSan Antonio, TX 78204",H.E. Butt Grocery Company
DELL Inc.,,2014-04-28T07:06:41.936132,2014-05-19T03:01:36.124659,False,tx-lobbying-interests,True,21288,"One Dell WayRound Rock, TX 78682",Dell Inc.
Space Exploration Technologies Corp,,2014-04-28T07:08:07.748247,2014-05-19T02:58:59.977843,False,tx-lobbying-interests,True,23278,"1 Rocket RodHawthorne, CA 90250-6844",Space Exploration Technologies
Pitney Bowes Inc,,2014-04-28T07:07:48.386564,2014-05-19T02:57:00.585158,False,tx-lobbying-interests,True,22830,"1 Elmcroft RoadStamford, CT 06926-0700","Pitney Bowes, Inc."
Pitney Bowes Inc.,,2014-04-28T07:07:48.413139,2014-05-19T02:56:46.528017,False,tx-lobbying-interests,True,22831,"1 Elmcroft RoadStamford, CT 06926-0700","Pitney Bowes, Inc."
Texas Sheep and Goat Raisers Assn,,2014-04-24T04:14:10.367410,2014-05-18T14:11:46.733464,False,tx-lobbying-interests,True,15445,"233 W TwohigSan Angelo, TX 76902",Texas Sheep and Goat Raisers Association
Texas Retailers Assocation,,2014-04-24T04:14:09.928983,2014-05-18T14:11:32.317115,False,tx-lobbying-interests,True,15427,"504 West 12th StreetAustin, TX 78701",Texas Retailers Association
Texas Petroleum Marketers and Convenience Store Association,,2014-04-28T07:08:28.611099,2014-05-18T14:11:04.772050,False,tx-lobbying-interests,True,23711,"401 W. 15th Street Suite 510Austin, TX 78701",Texas Petroleum Marketers & Convenience Store Association
"Texas Payphone Association, Inc.",,2014-04-24T04:14:08.902754,2014-05-18T14:10:49.151022,False,tx-lobbying-interests,True,15387,"P.O. Box 476Austin, TX 78767-0476",Texas Payphone Association
Texas Payphone Association Inc.,,2014-04-28T07:08:28.433805,2014-05-18T14:10:40.444950,False,tx-lobbying-interests,True,23707,"P. O. Box 476Austin, TX 78767-0476",Texas Payphone Association
Texas Package Store Assn,,2014-04-24T04:14:08.684061,2014-05-18T14:10:24.015173,False,tx-lobbying-interests,True,15378,"1122 Colorado StreetSuite 311Austin, TX 78701",Texas Package Stores
Texas Package Store Association,,2014-04-24T04:14:08.707702,2014-05-18T14:10:08.155189,False,tx-lobbying-interests,True,15379,"1122 Colorado Street Suite 311Austin, TX 78701",Texas Package Stores
Texas Package Stores Association,,2014-04-24T04:14:08.755413,2014-05-18T14:10:08.154048,False,tx-lobbying-interests,True,15381,"1122 Colorado Suite 311Austin, TX 78701",Texas Package Stores
